year,verbs
2008,"[kills, breaks, turns]]"
2008,[finds]
2008,[]
2008,"[thinks, discovers]]"
2008,[eases]
2008,"[sets, reveals, wants, says]]"
2008,"[meets, meets, wants, turns]]"
2008,"[drops, musters, reads, remains, overhears, gets, tells, enjoys, realises, apologises, finds, befriends, returns, receives, embarks, runs]]"
2008,"[flees, asks, scolds, forgives, explains, blames]]"
2008,[decides]
2008,"[tricks], feels, asks, uses, starts]]"
2008,[wins]
2008,[fires]]
2008,"[begins, befriends]]"
2008,"[pursues, struggles]]"
2008,"[forgives, befriends]]"
2008,"[suffers, gives]]"
2008,"[feels, retires]]"
2008,[stops]
2008,[]
2008,[overcomes]]
2008,[]
2008,[falls]]
2008,[]
2008,"[feels], turns]]"
2008,[persuades]
2008,[introduces]]
2008,[]
2008,[disbands]]
2008,[gets]]
2008,[wants]
2008,"[tells], starts]]"
2008,[finds]
2008,[]
2008,[gets]]
2008,[wants]
2008,[relays]]
2008,[leaves]
2008,[]
2008,"[carries], offers, declares, reaches, admits, calls, suspects, says, describes]]"
2008,[alerts]
2008,[follows]]
2008,"[tries, promises, gives]]"
2008,[refuses]
2008,[learns]]
2008,[]
2008,"[engages, visits, feels, leaves, fights, tortures, decides, spots, holds]]"
2008,"[limps, questions, takes]]"
2008,[pleads]
2008,[agrees]]
2008,[realizes]]
2008,[]
2008,"[manages, writes]]"
2008,[notes]
2008,[]
2008,[intervenes]]
2008,[involves]
2008,"[leads, decides, asks, reveals, makes, intervenes, emerges, disappears, pays]]"
2008,[tells]
2008,"[apologises, figures, leads, asks, follows, wants, commits, receives, says, knows, requires]]"
2008,"[tells, proposes]]"
2008,[tries]
2008,"[pays], follows]]"
2008,[asks]
2008,[tells]]
2008,[]
2008,[turns]]
2008,"[manages, realizes, tackles]]"
2008,[disbelieves]
2008,[tackles]]
2008,[]
2008,[]
2008,[approaches]]
2008,[]
2008,[]
2008,[accuses]]
2008,"[tells, captures, convinces, threatens, jumps, remarks]]"
2008,"[arrives, catches, throws]]"
2008,[arrives]
2008,[convinces]]
2008,[meets]]
2008,"[finds], lives, saves, finds, asks, learns]]"
2008,[meets]
2008,[]
2008,[]
2008,[agrees]]
2008,[goes]]
2008,[comes]]
2008,[kidnaps]
2008,[visits]]
2008,[assists]]
2008,"[encourages], consoles, includes]]"
2008,[ends]
2008,[introduces]]
2008,[]
2008,[promises]]
2008,[marries]
2008,[]
2008,[]
2008,[gets]]
2008,"[penniless, signs, meets]]"
2008,[allows]
2008,[]
2008,"[intervenes], saves, collapses, intervenes, uses]]"
2008,[performs]
2008,"[shows, breaks, intervenes, takes, gets]]"
2008,[allows]
2008,[]
2008,[]
2008,[]
2008,[grows]]
2008,[]
2008,[]
2008,[battles]]
2008,[]
2008,"[travels], offers, spends, convinces, invites]]"
2008,[hails]
2008,[develops]]
2008,[fails]]
2008,[continues]
2008,[pleads]]
2008,[tries]]
2008,[]
2008,[]
2008,[]
2008,[meets]]
2008,"[tells, concedes, feels, realises, proceeds, confronts, leads, goes, takes, faces]]"
2008,[puts]
2008,[suffers]]
2008,"[tells, declares, decides]]"
2008,"[wins, gives]]"
2008,"[tells, recovers, finds, goes, loses, imagines, discovers, tracks, awakes]]"
2008,[arrives]
2008,"[overpowers, kills, flees, realizes, takes, tracks]]"
2008,"[arrives, reads, tracks]]"
2008,[finds]
2008,"[calls], calls]]"
2008,[saves]
2008,[knows]]
2008,[]
2008,"[shows, sets, saves, finds, manages, realizes, starts]]"
2008,[kills]
2008,"[kills], houses]]"
2008,[asks]
2009,"[meets, fights, eludes, exposes]]"
2009,[kills]
2009,"[vows, believes, fights, eludes, opens, trains]]"
2009,[travels]
2009,[kills]]
2009,[heals]]
2009,[tries]]
2009,"[agrees, attacks, gets]]"
2009,"[arrives, encounters, saves, leaves, prepares, learns, makes, follows, rushes, catches]]"
2009,[tells]
2009,[flees]]
2009,"[arrives], shows, boosts, rises, describes]]"
2009,[tells]
2009,[]
2009,[meets]]
2009,[]
2009,"[vows, makes, loses, discovers]]"
2009,"[realises, dies]]"
2009,[suffers]
2009,[]
2009,[]
2009,[saves]]
2009,[demands]]
2009,[]
2009,[]
2009,[comes]]
2009,[knows]]
2009,"[appears, leaves, remains, refuses, fails]]"
2009,"[lives, finds, hopes, takes, contemplates]]"
2009,[feels]
2009,[]
2009,[]
2009,"[shoots], asks, turns]]"
2009,[sneaks]
2009,[]
2009,[]
2009,[causes]]
2009,[comes]]
2009,[]
2009,[]
2009,[shoots]]
2009,"[kills, tries, prefers, moves, plunges, uses]]"
2009,[notices]
2009,[]
2009,"[claims, shoots]]"
2009,"[flees, shoots]]"
2009,"[attacks, shoots]]"
2009,"[attacks, adores]]"
2009,[writes]
2009,[adores]]
2009,[knows]]
2009,[refuses]
2009,[]
2009,[]
2009,[revolves]]
2009,[]
2009,[comes]]
2009,[]
2009,[]
2009,[realises]]
2009,"[realizes, refuses, stops]]"
2009,[goes]
2009,"[explains], uses]]"
2009,"[chases, realizes]]"
2009,[goes]
2009,[meets]]
2009,"[Rane], sees, plans, decides]]"
2010,[meets]
2010,[sees]]
2010,[tells]
2010,[realizes]]
2010,[]
2010,[comes]]
2010,[]
2010,[shows]]
2010,[]
2010,"[convinces], sleeps, convinces, loses]]"
2010,[dedicates]
2010,"[comes], finds, sees, wishes, receives, runs, promises, fails]]"
2010,[falls]
2010,[promises]]
2010,[]
2010,[makes]]
2010,[sees]
2010,[seeks]]
2010,[]
2010,"[decides], sees]]"
2010,"[seduces, goes, steps]]"
2010,[airs]
2010,[supports]]
2010,[convinces]]
2010,[tells]]
2010,"[makes, commits, shoots]]"
2010,"[convinces, supports, denies]]"
2010,[wins]
2010,[]
2010,[]
2010,[]
2010,[seeks]]
2010,[follows]
2010,[]
2010,"[decides, loses, starts]]"
2010,[grows]
2010,[introduces]]
2010,[]
2010,[]
2010,[dies]]
2010,"[tells, joins, sets, sponsors, survives, diagnoses, blames]]"
2010,"[begins, tries, confesses]]"
2010,"[begins, claims, starts, insists, develops]]"
2010,[tells]
2010,[]
2010,"[travels, suffers, figures, decides]]"
2010,[tells]
2010,[asks]]
2010,[tells]
2010,"[carries], introduces, hands, supervises, comes, gives]]"
2010,"[hits, calls, ends]]"
2010,[offers]
2010,[]
2010,"[tells], throws, says]]"
2010,[comes]
2010,"[presents], recognises, introduces, comes, reveals, tells, sees, calls, does, asks, finalises, lies, explains, takes, says, insists, gives]]"
2010,[needs]
2010,"[meets], sees, picks, discovers]]"
2010,[itches]
2010,[]
2010,[]
2010,[finds]]
2010,[plays]]
2010,[goes]]
2010,[tries]
2010,[]
2010,[]
2010,[persuades]]
2010,"[attacks], recollects, urges]]"
2010,[floods]
2010,[]
2010,"[finds, discovers]]"
2010,[sets]
2010,[]
2010,[]
2010,[falls]]
2010,[demands]]
2010,"[decides, starts]]"
2010,[allows]
2011,"[falls, rescues, saves, confesses, befriends]]"
2011,"[tells, tells, shows, sees, refuses, thinks]]"
2011,[recognises]
2011,"[realises, reaches, saves, sees, lands, asks, gets, attempts]]"
2011,"[tells, decides]]"
2011,[finds]
2011,[sees]]
2011,"[flees, moves, continues, spots, studies, expresses]]"
2011,[watches]
2011,"[uses], meets, shoots]]"
2011,"[tells, asks, expels, comes, takes]]"
2011,"[tries, befriends, asks]]"
2011,[arrives]
2011,[]
2011,[]
2011,"[falls, meets]]"
2011,[escapes]
2011,"[crosses], calls, transfers, loves, ricochets]]"
2011,"[reaches, plans, decides]]"
2011,[kills]
2011,"[asks], reaches, comes, wants]]"
2011,"[kills, finds, compares]]"
2011,"[apologises, manages, gets]]"
2011,[plays]
2011,"[watches], goes, takes]]"
2011,[tries]
2011,[shows]]
2011,"[tries, realizes]]"
2011,[joins]
2011,[wishes]]
2011,[passes]
2011,[]
2011,[]
2011,"[bribes, makes, threatens]]"
2011,[tells]
2011,"[expresses, requests, refuses, tells, hunts, shows, finds, does, asks, receives, thinks, promises, gives, likes, reminds]]"
2011,"[goes, realises, commends, aims, appears, gets, brandishes, states]]"
2011,[tells]
2011,[]
2011,[sets]]
2011,[narrates]]
2011,[]
2011,[]
2011,"[says], says]]"
2011,[runs]
2011,[]
2012,[opens]]
2012,[]
2012,[]
2012,"[calls], tries, finds, makes, includes, crosses, betrays, flirts]]"
2012,"[tells, confronts, continues, discovers]]"
2012,"[meets, confronts]]"
2012,[tries]
2012,[]
2012,[completes]]
2012,[finds]]
2012,[]
2012,[]
2012,[]
2012,[]
2012,"[gets], calls, plans, loses, invites, recounts, takes, gives]]"
2012,[apologises]
2012,"[invites, gets, develops, divulges]]"
2012,[asks]
2012,[]
2012,"[calls, goes, decides]]"
2012,"[tells, meets, confesses, talks, realizes]]"
2012,[tells]
2012,[Singh]]
2012,[]
2012,"[visits], decides, retires, refuses, arranges]]"
2012,[works]
2012,"[Singh], invests]]"
2012,[plans]
2012,[]
2012,[manages]]
2012,[]
2012,[attempts]]
2012,[]
2012,[cuts]]
2012,"[draws, upsets, thinks]]"
2012,[arrives]
2012,[]
2012,"[identifies], calls, asks]]"
2012,[tells]
2012,[identifies]]
2012,[concludes]]
2012,[]
2012,[]
2012,[disapproves]]
2012,[]
2012,[]
2012,[starts]]
2012,[knows]]
2012,[gets]
2012,"[tries, realises, works, reaches, asks, manages, reveals, advises, gets]]"
2012,"[feels, knows]]"
2012,"[tries, sends]]"
2012,[takes]
2012,[angers]]
2012,[kills]]
2012,[]
2012,[reaches]]
2012,"[assumes, leaves, forces, threatens, gets]]"
2012,[tries]
2012,[forces]]
2012,[wakes]
2012,"[retires, takes]]"
2012,[plans]
2012,[hears]]
2012,"[leaves, finds, ties, manages, reveals, baits, takes]]"
2013,"[tries, grabs, says]]"
2013,[begs]
2013,[]
2013,[runs]]
2013,"[commits, begs, pleads, knocks, comes, reveals, jumps, surrenders, retires, finds, baits, robs, poses, attempts]]"
2013,[tries]
2013,[]
2013,[]
2013,[]
2013,[]
2013,"[threatens, uses, sends, murders]]"
2013,[creates]
2013,[]
2013,[]
2013,"[loses, changes, discovers]]"
2013,[leads]
2013,"[kills, names, decides, discovers, hears]]"
2013,"[travels, murders]]"
2013,[manages]
2013,[lives]]
2013,[consults]]
2013,[receives]
2013,"[challenges, catches]]"
2013,[tells]
2013,[]
2013,"[tries, escapes, lends, challenges, accepts, learns, catches, tells, realises, leaves, plans, asks, persuades, forgets, returns, takes, pretends]]"
2013,"[allows, assumes, works, confronts, leaves, sees, explains, says]]"
2013,[teaches]
2013,[states]]
2013,[confronts]
2013,"[agrees, realises, sees, fears]]"
2013,[sits]
2013,[shoots]]
2013,"[kills], does, manages]]"
2013,"[enters, convinces]]"
2013,"[declares, makes, takes]]"
2013,[finds]
2013,[pushes]]
2013,"[marries, thinks]]"
2013,[meets]
2013,[]
2013,[meets]]
2013,"[feels, thinks]]"
2013,[meets]
2013,[]
2013,[agrees]]
2013,"[warns, says, betrays]]"
2013,[tells]
2013,"[leaves, reveals, poisoned]]"
2013,"[tells, reveals]]"
2013,"[meets, introduces, goes, drinks, reveals, shakes, steals, crashes, betrays, begins, tells, calls, plans, dies, gives, establishes]]"
2013,"[offers, tells, introduces, sees, goes, reveals, gets, points]]"
2013,[wins]
2013,[]
2013,"[convinces], recovers, apologises, meets, fights, calls, idolises, beats, overhears, promises, understands]]"
2013,[begins]
2014,[loves]]
2014,[meets]
2014,[tracks]]
2014,[kills]
2014,"[flies, tries, enters, appears, activates, annoys, shows, frees, continues, informs, gives, shoots, gulps, fights, goes, decides, follows, tracks, tells, congratulates, realises, checks, wakes, asks, entrusts]"
2014,[kills]
2014,[]
2014,[steals]]
2014,"[goes, says]]"
2014,"[meets, says]]"
2014,[tells]
2014,[]
2014,"[causes], manages]]"
2014,[goes]
2014,[]
2014,[]
2014,[]
2014,[asks]]
2014,"[decides], decides]]"
2014,"[finds, rejects, captures, finds, drives, manages, decides, realizes]]"
2014,[kidnaps]
2014,[]
2014,[returns]]
2014,[]
2014,[]
2014,[]
2014,[]
2014,[]
2014,[]
2014,"[breaks], admits, realizes, taunts, expects]]"
2014,[injures]
2014,"[adopts], meets, aims, finds, calls, asks, adopts, beats, helps, misguides, expects]]"
2014,"[injures, tries, chases, calls, asks, approaches, disapproves, stumbles, gives]]"
2014,"[hits, asks, refuses, disapproves, gets]]"
2014,[believes]
2014,[]
2014,[meets]]
2015,"[falls, calls, asks, loves, realizes, helps]]"
2015,[tries]
2015,"[expresses], drags, humiliates, takes, slaps, gets]]"
2015,[goes]
2015,"[wakes, fights, decides, threatens, urges]]"
2015,"[tells, arrives, meets, saves, reassures]]"
2015,[tells]
2015,[]
2015,[lands]]
2015,[calls]]
2015,[]
2015,"[calls], calls, makes]]"
2015,[startles]
2015,"[convinces, confesses]]"
2015,[calls]
2015,[]
2015,[]
2015,[sends]]
2015,[]
2015,[captures]]
2015,[finds]]
2015,"[arrives, sends]]"
2015,[manages]
2015,[]
2015,[knocks]]
2015,[]
2015,"[decides], offers]]"
2015,[shares]
2015,[]
2015,[returns]]
2015,[smiles]
2015,"[treats], forces, paces, makes, voices, wants, gets, dubs]]"
2015,[sings]
2015,"[arrives, berates, tries, treats, brings, bails, plays, leaves, accepts, loves, gets]]"
2015,"[tells, decides, proposes, attends]]"
2015,"[goes, goes, regrets, manages, runs]]"
2015,[tries]
2015,[]
2015,[]
2015,[]
2015,"[walks, succumbs, meets, learns, points]]"
2015,"[tells, finds, jumps]]"
2015,"[tells, exiles, meets, finds, learns, beats, immerses]]"
2015,"[tells, sees, asks]]"
2015,[tries]
2015,[]
2015,[evacuates]]
2015,"[ignores, declares, oversees, goes, spots, wrestles, takes, fosters, promises]]"
2015,[tells]
2015,[nabs]]
2015,[]
2015,"[talks], confronts, convinces, senses, goes, decides, suspects, steps, trusts, leads, nabs, warns, starts, informs]]"
2015,[arrives]
2015,"[owns], blames]]"
2015,"[opens, leaves, decides, continues, wants, knows]]"
2015,"[shoulders, ends]]"
2015,[despises]
2015,[stars]]
2015,[notices]
2015,"[jumps], refuses]]"
2015,"[arrives, comes, stops]]"
2015,"[loses, leaves, asks]]"
2015,[chases]
2015,[]
2015,[finds]]
2015,"[suggests, feels, slaps]]"
2015,[tells]
2015,[shoots]]
2015,[]
2015,[]
2015,[]
2015,[]
2015,[enters]]
2015,"[beats], realises, assumes, meets, decides, stalks, explains, gets]]"
2015,[visits]
2015,[]
2015,[finds]]
2015,"[scolds], swears, wants, consoles]]"
2015,[finds]
2015,[]
2015,[advises]]
2015,[falls]]
2015,[]
2015,[gets]]
2015,"[wants, tries, plays, goes, reveals]]"
2015,[travels]
2015,[kills]]
2015,[helps]]
2015,[meets]]
2015,[narrates]]
2015,[tries]]
2015,"[kills, finds, manages, regains, discovers, urges]]"
2015,[tells]
2015,[]
2015,[]
2015,[sees]]
2015,[takes]]
2015,[requests]
2015,[]
2015,"[shows, finds, sees, goes, remembers, spots, realizes, takes, releases]]"
2015,[tells]
2015,[]
2015,[]
2015,[takes]]
2015,"[confesses, cherishes, asks, makes, lies, gets, fails]]"
2015,[fakes]
2015,"[asks, returns]]"
2015,[brings]
2015,[reveals]]
2015,"[loves], owes, leaves, hints, asks, remembers]]"
2015,"[arrives, nicknames, hears]]"
2015,[fakes]
2015,[]
2015,"[threatens, takes]]"
2015,"[reaches, meets]]"
2015,"[arrives, loves]]"
2015,[reaches]
2015,"[tells], befriends, comes, gets]]"
2015,"[confronts, meets, leaves, goes, loves, responds, stops, gets, sends]]"
2015,[tells]
2015,[discovers]]
2015,"[messes, plans, kicks, triggers]]"
2015,[notices]
2015,[treats]]
2015,"[tries, meets, admits, finds, participates, reveals, jumps, picks]]"
2015,[tells]
2015,"[realises, sees, asks, spots]]"
2015,[tells]
2015,[]
2015,"[travels, tries, falls, meets, smells, smiles, asks, reunite, gives]]"
2015,"[tells, leaves, waits, accepts, takes]]"
2015,[encounters]
2015,[meets]]
2015,[sees]]
2015,[]
2015,"[wants], leaves, returns, hopes]]"
2015,"[tells, leaves, manages, returns, discovers, gets]]"
2015,"[begs, wants, gets, rejoins]]"
2015,[tells]
2015,[refuses]]
2015,[learns]]
2015,"[tries, gives]]"
2015,"[goes, bribes]]"
2015,[doubts]
2015,[]
2015,[comes]]
2015,[]
2015,[]
2015,[]
2015,[]
2015,[]
2015,[]
2015,[]
2015,[]
2015,"[rescues, pledges, discovers]]"
2015,[grows]
2015,[]
2015,[]
2015,[]
2015,"[reveals, narrates]]"
2015,[drops]
2015,[]
2015,"[calls, directs]]"
2015,[escapes]
2015,"[meets, documents]]"
2015,"[joins, recognizes, gets]]"
2015,"[brings, vows, meets, brings, follows, gets, crosses]]"
2015,[joins]
2015,[]
2015,[dies]]
2015,[]
2015,[]
2015,[]
2015,[works]]
2015,"[coaches, reports, leaves, calls, asks, threatens, returns, takes]]"
2015,[tells]
2015,[]
2015,"[uses], refuses]]"
2015,"[comes, acts]]"
2015,"[realises, recommends]]"
2015,[goes]
2015,[]
2015,[runs]]
2015,[finds]
2015,[]
2015,[]
2015,[gets]]
2015,[]
2015,[]
2015,[arranges]]
2015,[]
2015,[reveals]]
2015,[likes]]
2015,[]
2015,[]
2015,[]
2015,[resists]]
2015,"[leaves, finds]]"
2015,"[tries, reaches, decides, asks, comes]]"
2015,[saves]
2015,[comes]]
2015,[]
2015,[sends]]
2015,"[tells, agrees, succeeds, saves, comes]]"
2015,[notices]
2015,"[arrives, accepts, decides]]"
2015,[notices]
2015,[]
2015,[tells]]
2015,[goes]]
2015,"[feels], asks]]"
2015,"[finds, wants]]"
2015,"[learns, feels, meets, finds, hires, challenges, decides, manages, presumes, takes, chooses]]"
2015,[tries]
2015,[meets]]
2015,[]
2015,[files]]
2015,[tells]]
2015,[holds]]
2015,[]
2015,[]
2015,[]
2015,[]
2015,[]
2015,[implicates]]
2015,[asks]
2015,"[arrives], helps, explains]]"
2015,"[ends, finds, disapproves]]"
2015,[meets]
2015,[meets]]
2015,[]
2015,[escalates]]
2015,[tries]]
2015,"[supports, betrays]]"
2015,[plans]
2015,"[tries], escapes, frees, faces]]"
2015,[reconciles]
2015,[]
2015,[recovers]]
2015,[reaches]]
2015,[]
2015,[reaches]]
2015,[vows]]
2015,"[regrets], acts, attempts]]"
2015,[asks]
2015,[asks]]
2015,[meets]]
2015,[forgives]]
2015,"[hands, meets, leaves, breaks, calls, wakes, ends, continues, comes, draws, returns, narrates]]"
2015,[begs]
2015,"[survives], asks, learns, gets]]"
2015,"[rejects, calls, enters, makes, starts, comforts]]"
2015,[tells]
2015,[burns]]
2015,[]
2015,[]
2015,"[refuses], informs]]"
2015,[chooses]
2015,[challenges]]
2015,[]
2015,"[needs], meets, leaves, challenges, assists, accepts, builds, receives, dies, crosses, proclaims]]"
2015,[succeeds]
2014,[ends]]
2014,[hands]]
2014,[]
2014,[]
2014,[]
2014,[arrives]]
2014,[]
2014,[]
2014,"[falls, phones]]"
2014,[escapes]
2014,"[tells], befriends, manages, steals, discovers, takes]]"
2014,[meets]
2014,"[believes], tries, meets, leaves, asks, comes, scolds, realizes, assigns, helps, receives, backs]]"
2014,[tells]
2014,[forgives]]
2014,[]
2014,[]
2014,"[goes, asks, causes, comes, requires]]"
2014,[encounters]
2014,[]
2014,[]
2014,[]
2014,"[reimburses, finds, asks, talks, warns, spares, threatens, realizes, refuses, gets, shoots]]"
2014,"[kills, agrees, introduces, readies, loves, advices, hears, gets, tells, shows, believes, calls, asks, warns, spot, invites, realizes]]"
2014,[wins]
2014,"[warns, asks, advices]]"
2014,"[tries, reveals, takes]]"
2014,"[kills, tries, supplies, asks, happens]]"
2014,[tells]
2014,[shoots]]
2014,[goads]]
2014,[uncovers]]
2014,"[begs, lets]]"
2014,[confuses]
2014,[asks]]
2014,[joins]]
2014,[]
2014,[enters]]
2014,[]
2014,"[reveals, seeks]]"
2014,[confronts]
2014,"[confronts, confesses, goes, makes, rushes, reunite, starts, takes, says, seeks]]"
2014,[realises]
2014,[hopes]]
2014,[calls]]
2014,"[learns], greets, calls, sells, goes, asks, receives]]"
2014,"[tells, learns, lectures, comes, gets, tells, visits, shows, sees, calls, prepares, inquires, pays]]"
2014,[goes]
2014,[narrates]]
2014,[]
2014,[]
2014,[]
2014,[]
2014,[urges]]
2014,[steps]
2014,[]
2014,[struggles]]
2014,[changes]
2014,[]
2014,"[finds], finds, loves, realizes, marries, gives]]"
2014,[confuses]
2014,[refuses]]
2014,"[realizes, tells]]"
2014,[offers]
2014,[]
2014,"[shoots], tells, finds, plans, goes, learns, lets, says, fails]]"
2014,[arrives]
2014,"[uses], wins, enters, decides]]"
2014,[sacrifices]
2014,[refuses]]
2014,[]
2014,[]
2014,[]
2014,[visits]]
2014,[]
2014,"[reunite, thinks, runs]]"
2014,[finds]
2014,[meets]]
2014,[]
2014,"[comes, remembers, gets]]"
2014,"[moves, decides]]"
2014,[finds]
2014,[takes]]
2014,[]
2014,"[decides, happens]]"
2014,[tells]
2014,"[beats, insults]]"
2014,"[defeats, blackmail, manages, makes, beats, gets, tells, realises, finds, captive, returns, helps, takes]]"
2014,"[escapes, decides, spots, holds, takes]]"
2014,[accepts]
2014,[]
2014,"[disowns], fights, learns, disowns, seizes]]"
2014,"[unmasks, kills, allows, proposes]]"
2014,[Raja]
2014,[leaves]]
2014,[]
2014,[meets]]
2014,[rushes]]
2014,"[defeats, leaves]]"
2014,[introduces]
2014,[barges]]
2014,[encounters]]
2014,"[tells, arrives, escapes, introduces, falls, leaves, encounters, reunites, manages]]"
2014,"[grows, finds, realizes, takes, gets]]"
2014,[agrees]
2014,[meets]]
2014,[tricks]]
2014,"[decides, kidnaps, meets, blackmails, outsmarts]]"
2014,[kills]
2014,[]
2014,"[finds, fights, attacks]]"
2014,[vows]
2014,[hears]]
2014,[beats]]
2014,"[takes, understands]]"
2014,[arranges]
2014,[]
2014,"[prepares], goes, pays]]"
2014,[hands]
2014,[enters]]
2014,[makes]]
2014,[offers]
2014,[starts]]
2014,[]
2014,[]
2014,"[goes, alarms, manages, makes, communicates, hears, encounters, finds, believes, asks, forgets, stops, explains, runs, says]]"
2014,"[tries, shoots]]"
2014,"[beats, lives, goes, proposes, learns, manages, beats, gets, ends, realizes, fails, attempts, shoots]]"
2014,[arrives]
2014,[gets]]
2014,[]
2014,"[hands, challenges, dismembers]]"
2014,[escapes]
2014,[]
2014,[realises]]
2014,"[makes, witnesses]]"
2014,[decides]
2014,[enters]]
2014,[trains]]
2014,"[agrees, confronts, asks]]"
2014,[reconciles]
2014,[chases]]
2014,[starts]]
2014,"[convinces, sees, goes, throws, volunteers]]"
2014,[tells]
2014,[]
2014,"[sees, realizes]]"
2014,[tells]
2014,[]
2014,"[tries, gets]]"
2014,[walks]
2014,[realises]]
2014,[gives]]
2014,[gives]]
2014,[decides]
2014,"[proposes, receives, chooses, narrates]]"
2014,[kills]
2014,[]
2014,[]
2014,[endures]]
2014,[]
2013,[]
2013,[]
2013,[]
2013,[]
2013,[]
2013,"[dies], gets]]"
2013,[decides]
2013,"[reveals, seeks]]"
2013,[provokes]
2013,[]
2013,[]
2013,[]
2013,"[observes, decides, marries]]"
2013,[tells]
2013,"[realises, slaps, divorces]]"
2013,[arrives]
2013,"[befriends, comes, helps]]"
2013,[lives]
2013,[rallies]]
2013,[comes]]
2013,[]
2013,"[humiliates], decides, comes, praises]]"
2013,"[plans, reveals, marries]]"
2013,[finds]
2013,"[shoots], begins, tries, accepts]]"
2013,[tells]
2013,[feeds]]
2013,[tells]]
2013,[calls]]
2013,[]
2013,[gets]]
2013,[]
2013,"[starts, takes]]"
2013,"[comes, enters, follows, discovers, gets]]"
2013,[aims]
2013,[stabs]]
2013,[warns]]
2013,"[loses, stabs, sends]]"
2013,[convinces]
2013,[]
2013,"[takes], ends, manages, thinks, explains, informs]]"
2013,[confesses]
2013,[promises]]
2013,[brings]]
2013,[thinks]]
2013,"[gives, turns]]"
2013,"[reveals, refutes, accepts, decides, loses, comes, prosecutes]]"
2013,[introduces]
2013,[convinces]]
2013,[]
2013,"[declares, summons]]"
2013,"[identifies, postpones, gives]]"
2013,[directs]
2013,[]
2013,[identifies]]
2013,[turns]]
2013,[]
2013,"[tries, assumes, spots, runs]]"
2013,"[tells, pretends, blames]]"
2013,"[unites, tries, suggests, breaks, calls]]"
2013,[tells]
2013,[]
2013,[]
2013,"[fights, warns, survives, jumps, refuses, throws, crosses, hears, misleads]]"
2013,"[overpowers, hires, hangs, decides, spots, waylays, throws]]"
2013,[kills]
2013,[Singh]]
2013,[]
2013,"[knocks, returns, charms, attempts]]"
2013,"[brings, tries, meets, reaches, convinces, goes, learns, grabs, suspects, begins, walks, tells, believes, finds, kicks, starts, says]]"
2013,"[peeks, picks, cuts]]"
2013,"[asks, calls, dismisses]]"
2013,"[finds, asks]]"
2013,"[clutches, saves, jumps, beats, responds, finishes, trains, forms]]"
2013,[brings]
2013,[]
2013,[brings]]
2013,[kills]]
2013,[saves]]
2013,[disapproves]]
2013,[listens]]
2013,[joins]]
2013,[attacks]]
2013,[asks]]
2013,[]
2013,[]
2013,[]
2013,[]
2013,[]
2013,"[dies], goes, asks, helps, informs, understands, shoots]]"
2013,[realises]
2013,[shoots]]
2013,[befalls]
2013,[lays]]
2013,"[kills], corners, falls, convinces, comes, wants, keeps, gets, develops, manipulates]]"
2013,[escapes]
2013,[]
2013,"[kills, convinces, asks, appears]]"
2013,[relents]
2013,"[hatches, meets, plans, wants, shoots]]"
2013,"[kills, sends, shoots]]"
2013,[kills]
2013,[begins]]
2013,"[woos], finds, claims, pretend]]"
2013,[tries]
2013,[]
2013,"[arrives], meets, passes, wants]]"
2013,"[tries, falls, reveals]]"
2013,"[tells, finds, asks, makes, wants, appears]]"
2013,"[meets, interprets, explains]]"
2013,[tells]
2013,[runs]]
2013,[meets]]
2013,[tells]
2013,"[wants, keeps, narrates]]"
2013,"[tells, calls, manages, gives]]"
2013,"[tells, takes]]"
2013,[tells]
2013,[]
2013,"[dies], sets]]"
2013,[realises]
2013,[tells]]
2013,"[advises], agrees, tries, harmonizes, locates, tells, finds, wonders, wants, forgets, helps, urges, attempts]]"
2013,"[joins, tries, finds, learns, remembers, claims, throws, shoots]]"
2013,[tells]
2013,"[moves], kills, discovers]]"
2013,"[tells, kills, plans, charms, helps]]"
2013,"[arrives, comforts]]"
2013,"[asks, tries, meets, accepts, calls, challenges, exacts, goes, catches, takes]]"
2013,[kills]
2013,[meets]]
2013,"[saves], meets, beats, catches, receives, closes]]"
2013,[kidnaps]
2013,[]
2013,[]
2013,"[comes], confesses, belongs, retaliates, kisses, runs]]"
2013,[breaks]
2013,"[calls], finds, dies]]"
2013,[hits]
2013,[]
2013,[wants]]
2013,[kills]]
2013,[]
2013,[marries]]
2013,[gives]]
2013,[takes]
2013,"[beats], tries]]"
2013,"[agrees, kills, learns, proves]]"
2013,[arrives]
2013,[argues]]
2013,[]
2013,[]
2013,[]
2013,[]
2013,[dies]]
2013,"[breaks, sees, loves, comes, reads, pushes, gets]]"
2013,"[reaches, scolds, starts, slaps, pushes]]"
2013,[tells]
2013,[joins]]
2013,[]
2013,[]
2013,"[reaches, calls, provides, shoots]]"
2013,[kills]
2013,"[kills, decides, reveals, reads, responds, appears, savours, slaps, pushes, sends, tells, intends, calls, diverts, realizes, draws, returns]]"
2013,"[arrives, arrives, meets, works, calls, assures, stops, accuses, denies, pushes, sends]]"
2013,"[offers, sends]]"
2013,[kills]
2013,[fails]]
2013,[]
2013,[]
2013,"[tracks], escapes, meets, reaches, manages, comes, rushes, travels, submits, calls, sees, moves, forces, asks, scolds, consoles, receives, promises, says]]"
2013,"[feels, meets, nabs]]"
2013,"[tells, meets, wakes, starts]]"
2013,[tells]
2013,[survives]]
2013,"[reveals], starts]]"
2013,[cherishes]
2013,[]
2013,"[gathers, meets, finds, makes, catches, says, sends]]"
